برلين ترفض حصول شركة اميركية على رخصة تصنيع دبابة " ليوبارد " الالمانية	X VERB NOUN NOUN ADJ ADP NOUN NOUN NOUN PUNCT X PUNCT ADJ
ولكن و لٰكن المسألة نفسها نفس ها لم تكن موضع نقاش بين السفراء العرب والمسؤولين و المسؤولين الفرنسيين .	_ CCONJ CCONJ NOUN _ NOUN PRON PART AUX NOUN NOUN ADP NOUN ADJ _ CCONJ NOUN ADJ PUNCT
وقال و قال أحد السفراء العرب لـ " الحياة " إن الإعلام الفرنسي تكلم عن شيخ الأزهر بصفته ب صفة ه مرجعاً مماثلاً للبابا ل البابا بالنسبة ب النسبة إلى الكاثوليك ، في حين أن دول المغرب العربي لا تعترف له ل ه بهذه ب هٰذه الصفة .	_ CCONJ VERB NOUN NOUN ADJ ADP PUNCT NOUN PUNCT SCONJ NOUN ADJ VERB ADP NOUN NOUN _ ADP NOUN PRON NOUN ADJ _ ADP NOUN _ ADP NOUN ADP NOUN PUNCT ADP NOUN SCONJ NOUN NOUN ADJ PART VERB _ ADP PRON _ ADP DET NOUN PUNCT
وأضاف و أضاف أن طنطاوي " يمثل جامعة الأزهر لا أكثر ولا و لا أقل ، وموضوع و موضوع الحجاب لا يشغل الديبلوماسية العربية في علاقاتها علاقات ها مع فرنسا لأن لكل ل كل دولة تقاليدها تقاليد ها ونظرتها و نظرة ها إلى الموضوع " .	_ CCONJ VERB SCONJ X PUNCT VERB NOUN NOUN PART ADJ _ CCONJ PART ADJ PUNCT _ CCONJ NOUN NOUN PART VERB NOUN ADJ ADP _ NOUN PRON ADP X CCONJ _ ADP NOUN NOUN _ NOUN PRON _ CCONJ NOUN PRON ADP NOUN PUNCT PUNCT
وتابع و تابع أن المشكلة الحقيقية ستطرح س تطرح لدى إقرار القانون ، خصوصاً أن تطبيقه تطبيق ه يثير تساؤلات عن " إمكان وضع كل الفتيات المسلمات خارج المدارس العلمانية ، وما و ما إذا كان هذا القانون سيؤدي س يؤدي إلى إنشاء مدارس دينية " .	_ CCONJ VERB SCONJ NOUN ADJ _ AUX VERB ADP NOUN NOUN PUNCT NOUN SCONJ _ NOUN PRON VERB NOUN ADP PUNCT NOUN NOUN NOUN NOUN ADJ ADP NOUN ADJ PUNCT _ CCONJ DET CCONJ VERB DET NOUN _ AUX VERB ADP NOUN NOUN ADJ PUNCT PUNCT
وزير الري ينفي وجود محاولات لمنع ل منع وصول مياه النيل إلى مصر	NOUN NOUN VERB NOUN NOUN _ ADP NOUN NOUN NOUN NOUN ADP NOUN
نفى الدكتور محمود أبو زيد وزير الموارد المائية والري و الري وجود محاولات من جانب دول منابع النيل لمنع ل منع وصول مياه النيل إلى مصر ، وأشار و أشار إلى أن الموانع الطبيعية والجيولوجية و الجيولوجية تحول دون ذلك .	VERB NOUN X X X NOUN NOUN ADJ _ CCONJ NOUN NOUN NOUN ADP NOUN NOUN NOUN NOUN _ ADP NOUN NOUN NOUN NOUN ADP NOUN PUNCT _ CCONJ VERB ADP SCONJ NOUN ADJ _ CCONJ ADJ VERB ADP DET PUNCT
وقال و قال الدكتور أبو زيد : إن مصر نجحت في تجاوز الأزمة المفتعلة التي أثارتها أثارت ها بعض الصحف ، ووسائل و وسائل الإعلام الغربية في أثناء عقد مؤتمر وزراء مياه عموم إفريقيا ، والمؤتمر و المؤتمر الوزاري لدول ل دول حوض النيل العشر أخيراً .	_ CCONJ VERB NOUN X X PUNCT SCONJ NOUN VERB ADP NOUN NOUN ADJ DET _ VERB PRON NOUN NOUN PUNCT _ CCONJ NOUN NOUN ADJ ADP ADP NOUN NOUN NOUN NOUN NOUN X PUNCT _ CCONJ NOUN ADJ _ ADP NOUN NOUN NOUN NUM ADJ PUNCT
وكانت و كانت هذه الصحف قد زعمت مطالبة بعض برلمانات ومواطني و مواطني دول حوض النيل بمنع ب منع وصول المياه إلى مصر ، وبيعها و بيع ها لها ل ها كسلعة ك سلعة استراتيجية .	_ CCONJ VERB DET NOUN AUX VERB NOUN NOUN NOUN _ CCONJ NOUN NOUN NOUN NOUN _ ADP NOUN NOUN NOUN ADP NOUN PUNCT _ CCONJ NOUN PRON _ ADP PRON _ ADP NOUN ADJ PUNCT
وأوضح و أوضح الوزير ـ عقب ندوة نظمتها نظمت ها أكاديمية السادات للعلوم ل العلوم الإدارية ـ أن مصر تنفذ حاليا مجموعة من البرامج القومية للحفاظ ل الحفاظ على الموارد المائية والاستفادة و الاستفادة القصوى من كل نقطة مياه .	_ CCONJ VERB NOUN PUNCT ADP NOUN _ VERB PRON NOUN NOUN _ ADP NOUN ADJ PUNCT SCONJ NOUN VERB ADJ NOUN ADP NOUN ADJ _ ADP NOUN ADP NOUN ADJ _ CCONJ NOUN ADJ ADP NOUN NOUN NOUN PUNCT
قبول إيران ترشيح " اوراسكوم " مؤشراً آخر للتطبيع ل التطبيع مع مصر	NOUN NOUN NOUN PUNCT X PUNCT NOUN ADJ _ ADP NOUN ADP NOUN
اختيرت " أوراسكوم تيلكوم " للهاتف ل الهاتف النقال ضمن قائمة مصغرة للفوز ل الفوز بالرخصة ب الرخصة الثانية للنقال ل النقال في طهران .	VERB PUNCT X X PUNCT _ ADP NOUN ADJ ADP NOUN ADJ _ ADP NOUN _ ADP NOUN ADJ _ ADP ADJ ADP NOUN PUNCT
وستكون و س تكون الشركة المصرية ، إذا فازت ، الأولى التي ستدخل س تدخل هذه السوق بعد قطيعة سياسة استمرت 24 عاما بين البلدين وانتهت و انتهت بلقاء ب لقاء بين الرئيسين حسني مبارك ومحمد و محمد خاتمي على هامش مؤتمر قمة المعلومات في جنيف ، مطلع الشهر الجاري ، وتعزز و تعزز ذلك بقرار ب قرار الرئيس المصري المشاركة بفاعلية ب فاعلية في جهود احتواء الزلزال الذي أصاب مدية بم الإيرانية ، وذلك و ذٰلك في سابقة لم تشهدها تشهد ها العلاقات منذ عام 1979 .	_ CCONJ AUX AUX NOUN ADJ PUNCT CCONJ VERB PUNCT X X _ AUX VERB DET NOUN ADP NOUN NOUN VERB NUM NOUN ADP NOUN _ CCONJ VERB _ ADP NOUN ADP NOUN X X _ CCONJ NOUN X ADP NOUN NOUN NOUN NOUN ADP X PUNCT NOUN NOUN ADJ PUNCT _ CCONJ VERB X _ ADP NOUN NOUN ADJ NOUN _ ADP NOUN ADP NOUN NOUN NOUN DET VERB X X ADJ PUNCT _ CCONJ DET ADP NOUN PART _ VERB PRON NOUN ADP NOUN NUM PUNCT
وقال و قال رئيس الشركة نجيب ساويرس إن " اوراسكوم تيلكوم " تستهدف السوق الإيرانية " لأنها لأن ها تنطوي على فرص نمو كبيرة " .	_ CCONJ VERB NOUN NOUN X X SCONJ PUNCT X X PUNCT VERB NOUN ADJ PUNCT _ CCONJ PRON VERB ADP NOUN NOUN ADJ PUNCT PUNCT
وتشير و تشير التوقعات إلى أن اختيار " أوراسكوم تيلكوم " في هذا الإطار من جانب السلطات الإيرانية يعزز فرصتها فرصة ها للفوز ل الفوز بالرخصة ب الرخصة الثانية للنقال ل النقال ، وعلى و على رغم أن عدد سكان إيران يبلغ 70 مليونا ، إلا أن عدد المشتركين في شبكة النقال التي تديرها تدير ها الحكومة منخفض نسبياً .	_ CCONJ VERB NOUN ADP SCONJ NOUN PUNCT X X PUNCT ADP DET NOUN ADP NOUN NOUN ADJ VERB _ NOUN PRON _ ADP NOUN _ ADP NOUN ADJ _ ADP ADJ PUNCT _ CCONJ ADP NOUN SCONJ NOUN NOUN NOUN VERB NUM NUM PUNCT X SCONJ NOUN NOUN ADP NOUN ADJ DET _ VERB PRON NOUN ADJ ADJ PUNCT
تقرير رقابي يكشف : 8.6 مليار جنيه حجم العجز في السكك الحديدية	NOUN ADJ VERB PUNCT NUM NUM NOUN NOUN NOUN ADP NOUN ADJ
كشف تقرير رقابي أن حجم العجز المرحّل في هيئة السكك الحديدية وصل إلى 8 مليارات و 670 مليون جنيه خلال عام واحد .	VERB NOUN ADJ SCONJ NOUN NOUN NOUN ADP NOUN NOUN ADJ VERB ADP NUM NUM CCONJ NUM NUM NOUN ADP NOUN ADJ PUNCT
أشار التقرير الذي تلقاه تلقى ه الدكتور فتحي سرور رئيس مجلس الشعب من المستشار الدكتور جودت الملط رئيس الجهاز المركزي للمحاسبات ل المحاسبات إلى تزايد العجز رغم قيام وزارة المالية بسداد ب سداد فوائد وأقساط و أقساط القروض المحلية والخارجية و الخارجية لإصلاح ل إصلاح الخلل في الهيكل التمويلي .	VERB NOUN DET _ VERB PRON NOUN X X NOUN NOUN NOUN ADP NOUN NOUN X X NOUN NOUN ADJ _ ADP NOUN ADP NOUN NOUN ADP NOUN NOUN NOUN _ ADP NOUN NOUN _ CCONJ NOUN X ADJ _ CCONJ ADJ _ ADP NOUN NOUN ADP NOUN ADJ PUNCT
طالب التقرير بضرورة ب ضرورة قيام الهيئة بالعمل ب العمل على تنشيط إيراداتها إيرادات ها بما ب ما يساهم في خفض قيمة العجز بالعمل ب العمل على ترشيد التكاليف والحد و الحد من بعض الإعفاءات والتخفيضات و التخفيضات الممنوحة لبعض ل بعض الأفراد والهيئات و الهيئات والعمل و العمل على رفع كفاءة أداء خدمة النقل بالاستخدام ب الاستخدام الأمثل للطاقات ل الطاقات المتاحة سواء في نشاط نقل الركاب أو البضائع والاستمرار و الاستمرار في تطويرها تطوير ها ورفع و رفع كفاءتها كفاءة ها بما ب ما يحقق الأهداف الاقتصادية والاجتماعية و الاجتماعية .	VERB NOUN _ ADP NOUN NOUN NOUN _ ADP NOUN ADP NOUN _ NOUN PRON _ ADP DET VERB ADP NOUN NOUN NOUN _ ADP NOUN ADP NOUN NOUN _ CCONJ NOUN ADP NOUN NOUN _ CCONJ NOUN ADJ _ ADP NOUN NOUN _ CCONJ NOUN _ CCONJ NOUN ADP NOUN NOUN NOUN NOUN NOUN _ ADP NOUN ADJ _ ADP NOUN ADJ NOUN ADP NOUN NOUN NOUN CCONJ NOUN _ CCONJ NOUN ADP _ NOUN PRON _ CCONJ NOUN _ NOUN PRON _ ADP DET VERB NOUN ADJ _ CCONJ ADJ PUNCT
كما طالب بالحد ب الحد من ظاهرة الركاب المخالفين وزيادة و زيادة المتابعة للحد ل الحد من ضياع أي إيرادات على الهيئة بالإضافة ب الإضافة إلى أحكام الرقابة على مواعيد قيام ووصول و وصول القطارات والحد و الحد من تأخيرها تأخير ها ورفع و رفع كفاءة تشغيل خطوط مترو الأنفاق من حيث زمن الرحلة وزمن و زمن التقاطر وعدد و عدد الركاب .	CCONJ VERB _ ADP NOUN ADP NOUN NOUN ADJ _ CCONJ NOUN NOUN _ ADP NOUN ADP NOUN ADJ NOUN ADP NOUN _ ADP NOUN ADP NOUN NOUN ADP NOUN NOUN _ CCONJ NOUN NOUN _ CCONJ NOUN ADP _ NOUN PRON _ CCONJ NOUN NOUN NOUN NOUN X NOUN ADP CCONJ NOUN NOUN _ CCONJ NOUN X _ CCONJ NOUN NOUN PUNCT
الهضيبي يحث مسيحيي العالم على التصدي للسياسات ل السياسات الأمريكية	X VERB NOUN NOUN ADP NOUN _ ADP NOUN ADJ
ناشد مرشد " الإخوان المسلمين " في مصر مأمون الهضيبي ، لمناسبة ل مناسبة عيدي الميلاد ورأس و رأس السنة المسيحيين في العالم الوقوف مع المسلمين في وجه السياسات الغربية عموماً والأمريكية و الأمريكية خصوصاً .	VERB NOUN PUNCT NOUN ADJ PUNCT ADP NOUN X X PUNCT _ ADP NOUN NOUN NOUN _ CCONJ NOUN NOUN ADJ ADP NOUN NOUN ADP NOUN ADP NOUN NOUN ADJ NOUN _ CCONJ ADJ NOUN PUNCT
وتساءل و تساءل : " أين دعوة المسيح الآن من سيل الهجوم على الإيمان وتحقير و تحقير أهله أهل ه وكيل الاتهامات لهم ل هم وتزيين و تزيين الإلحاد والدفاع و الدفاع عنه عن ه ؟ "	_ CCONJ VERB PUNCT PUNCT DET NOUN X NOUN ADP NOUN NOUN ADP NOUN _ CCONJ NOUN _ NOUN PRON NOUN NOUN _ ADP PRON _ CCONJ NOUN NOUN _ CCONJ NOUN _ ADP PRON PUNCT PUNCT
لافتاً إلى أن ذلك السيل : جاء من الغرب الذي يعلن إيمانه إيمان ه بالمسيح ب المسيح ودينه و دين ه " .	ADJ ADP SCONJ DET NOUN PUNCT VERB ADP NOUN DET VERB _ NOUN PRON _ ADP NOUN _ CCONJ NOUN PRON PUNCT PUNCT
وأضاف و أضاف : " جاء المسيح يدعو إلى الأخلاق الكريمة ، من العفة والحياء و الحياء ، والشرف و الشرف والفضيلة و الفضيلة ، والبر و البر والرحمة و الرحمة والصفح و الصفح والغفران و الغفران . .	_ CCONJ VERB PUNCT PUNCT VERB X VERB ADP NOUN ADJ PUNCT ADP NOUN _ CCONJ NOUN PUNCT _ CCONJ NOUN _ CCONJ NOUN PUNCT _ CCONJ NOUN _ CCONJ NOUN _ CCONJ NOUN _ CCONJ NOUN PUNCT PUNCT
فأين ف أين ذلك كله كل ه مما تعانيه تعاني ه البشرية اليوم من ويلات وحروب و حروب ؟ . .	_ CCONJ DET DET _ NOUN PRON CCONJ _ VERB PRON NOUN NOUN ADP X _ CCONJ NOUN PUNCT PUNCT PUNCT
ومن و من عجب أن يتسبب في جل هذه المعاناة جماعات ممن من من يزعمون الانتساب إلى المسيح ودينه و دين ه ، في أوروبا وأمريكا و أمريكا الذين شادوا حضارة العنف والعنصرية و العنصرية والانحلال و الانحلال الأخلاقي " . .	_ CCONJ ADP NOUN SCONJ VERB ADP NOUN DET NOUN NOUN _ ADP DET VERB NOUN ADP NOUN _ CCONJ NOUN PRON PUNCT ADP X _ CCONJ X DET VERB NOUN NOUN _ CCONJ NOUN _ CCONJ NOUN ADJ PUNCT PUNCT PUNCT
مقاومة زواج الطلاب العرفي	NOUN NOUN NOUN ADJ
تبذل محاولات رسمية ومدنية و مدنية في مصر لتحدي ل تحدي حاجز الحرج المنيع المقام ضد قضايا الجنس التي تشغل بال المراهقين ، بغية تجنب الجهل وحجب و حجب المعلومات وهما و هما يؤديان إلى مهازل أخلاقية .	VERB NOUN ADJ _ CCONJ ADJ ADP NOUN _ ADP NOUN NOUN NOUN ADJ ADJ ADP NOUN NOUN DET VERB NOUN NOUN PUNCT NOUN NOUN NOUN _ CCONJ NOUN NOUN _ CCONJ PRON VERB ADP NOUN ADJ PUNCT
ويتعاون و يتعاون المجلس القومي للطفولة ل الطفولة والأمومة و الأمومة راهناً مع صندوق الأمم المتحدة للسكان ل السكان ، لتنمية ل تنمية القدرات الفردية للمراهقات ل المراهقات ، وتمكينهن و تمكين هن من ممارسة حقوقهن حقوق هن في التعبير عن آرائهن آراء هن طبقا لوجهة ل وجهة نظرهن نظر هن ، من أجل تحديد حاجاتهن حاجات هن في مجال الصحة الإنجابية ، وتوفير و توفير الخدمات والمعلومات و المعلومات الخاصة في هذا المجال للمراهقين ل المراهقين على مستوى المدارس .	_ CCONJ VERB NOUN ADJ _ ADP NOUN _ CCONJ NOUN ADJ ADP NOUN NOUN ADJ _ ADP NOUN PUNCT _ ADP NOUN NOUN ADJ _ ADP NOUN PUNCT _ CCONJ NOUN PRON ADP NOUN _ NOUN PRON ADP NOUN ADP _ NOUN PRON NOUN _ ADP NOUN _ NOUN PRON PUNCT ADP NOUN NOUN _ NOUN PRON ADP NOUN NOUN ADJ PUNCT _ CCONJ NOUN NOUN _ CCONJ NOUN ADJ ADP DET NOUN _ ADP NOUN ADP NOUN NOUN PUNCT
تبدأ الحملة تعاوناً مع الجمعيات الأهلية في المدارس الثانوية في عشر محافظات ، وتهدف و تهدف إلى التعريف بقضايا ب قضايا الزواج المبكر والعرفي و العرفي ، والعنف و العنف ضد المرأة والفتاة و الفتاة ، وختان و ختان الإناث ، والصحة و الصحة الإنجابية للمراهقين ل المراهقين .	VERB NOUN NOUN ADP NOUN ADJ ADP NOUN ADJ ADP NUM NOUN PUNCT _ CCONJ VERB ADP NOUN _ ADP NOUN NOUN ADJ _ CCONJ ADJ PUNCT _ CCONJ NOUN ADP NOUN _ CCONJ NOUN PUNCT _ CCONJ NOUN NOUN PUNCT _ CCONJ NOUN ADJ _ ADP NOUN PUNCT
وكانت و كانت معدلات الزواج العرفي زادت في شكل ملحوظ في مدارس ثانوية في مصر .	_ CCONJ VERB NOUN NOUN ADJ VERB ADP NOUN ADJ ADP NOUN ADJ ADP NOUN PUNCT
وقالت و قالت أمينة عام المجلس السفيرة مشيرة خطاب إنه إن ه سيجري س يجري تدريب المدرسين ليتعاملوا ل يتعاملوا مع المراهقين في تلك المناحي ، وتعميق و تعميق الوعي بين الطالبات ، والعمل و العمل على تضييق الفجوة بين الآباء والأبناء و الأبناء ومقاومة و مقاومة انحسار دور المدرسة .	_ CCONJ VERB NOUN ADJ NOUN NOUN X X _ SCONJ PRON _ AUX VERB NOUN NOUN _ CCONJ VERB ADP NOUN ADP DET X PUNCT _ CCONJ NOUN NOUN ADP NOUN PUNCT _ CCONJ NOUN ADP NOUN NOUN ADP NOUN _ CCONJ NOUN _ CCONJ NOUN NOUN NOUN NOUN PUNCT
نتنياهو : سورية أضحت قرية صغيرة في العالم ومكانة و مكانة إسرائيل تعززت	X PUNCT ADJ VERB NOUN ADJ ADP NOUN _ CCONJ NOUN NOUN VERB
بعد يوم على اشتراط رئيس الحكومة الإسرائيلية ارييل شارون استئناف المفاوضات مع سورية " من نقطة الصفر " فضلاً عن مطالبته مطالبة ه بإذعانها ب إذعان ها لعدد ل عدد من الإملاءات الإسرائيلية ، أوضحت أوساط قريبة من شارون أنه أن ه لن يوافق على الانسحاب الشامل من الجولان السوري المحتل في إطار أي تسوية سياسية في المستقبل " إنما فقط من مناطق معينة " ، مضيفة أن شارون عني بتصريحه ب تصريح ه المذكور أنه أن ه لا يعقل أن تستأنف المفاوضات مع دمشق من حيث توقفت في عهد سلفه سلف ه إيهود باراك ، إنما ستطرح س تطرح جميع المسائل والمطالب و المطالب على طاولة المفاوضات من جديد .	ADP NOUN ADP NOUN NOUN NOUN ADJ X X NOUN NOUN ADP ADJ PUNCT ADP NOUN NOUN PUNCT NOUN ADP _ NOUN PRON _ ADP NOUN PRON _ ADP NOUN ADP NOUN ADJ PUNCT VERB NOUN ADJ ADP X _ SCONJ PRON PART VERB ADP NOUN ADJ ADP NOUN ADJ ADJ ADP NOUN ADJ NOUN ADJ ADP NOUN PUNCT CCONJ ADV ADP NOUN ADJ PUNCT PUNCT NOUN VERB X VERB _ ADP NOUN PRON ADJ _ SCONJ PRON PART VERB SCONJ VERB NOUN ADP NOUN ADP CCONJ VERB ADP NOUN _ NOUN PRON X X PUNCT CCONJ _ AUX VERB NOUN NOUN _ CCONJ NOUN ADP NOUN NOUN ADP ADJ PUNCT
